country_code;year;value
CHE;2008;200.0
SYR;2008;100.0
TJK;2008;100.0
THA;2008;31000.0
GBR;2008;
TLS;2008;100.0
TGO;2008;8200.0
TON;2008;
TTO;2008;500.0
TUN;2008;100.0
TUR;2008;
TKM;2008;
TUV;2008;
UGA;2008;62000.0
UKR;2008;15000.0
ARE;2008;
TZA;2008;83000.0
USA;2008;
URY;2008;500.0
UZB;2008;500.0
VUT;2008;
VEN;2008;2500.0
VNM;2008;8300.0
YEM;2008;500.0
ZMB;2008;43000.0
ZWE;2008;91000.0
AFG;2007;500.0
ALB;2007;100.0
DZA;2007;200.0
AND;2007;
AGO;2007;13000.0
ATG;2007;
ARG;2007;1600.0
ARM;2007;
AUS;2007;100.0
AUT;2007;
AZE;2007;500.0
BHS;2007;200.0
BHR;2007;100.0
BGD;2007;500.0
BRB;2007;100.0
BLR;2007;200.0
BEL;2007;
BLZ;2007;200.0
BEN;2007;5500.0
BTN;2007;100.0
BOL;2007;1400.0
BIH;2007;
BWA;2007;9400.0
BRA;2007;15000.0
BRN;2007;
BGR;2007;100.0
BFA;2007;7500.0
BDI;2007;8500.0
CPV;2007;100.0
KHM;2007;3400.0
CMR;2007;32000.0
CAN;2007;
CAF;2007;11000.0
TCD;2007;7400.0
CHL;2007;
CHN;2007;
COL;2007;5600.0
COM;2007;100.0
COG;2007;6500.0
COK;2007;
CRI;2007;200.0
CIV;2007;46000.0
HRV;2007;100.0
CUB;2007;590.0
CYP;2007;100.0
CZE;2007;
PRK;2007;
COD;2007;51000.0
DNK;2007;100.0
DJI;2007;940.0
DMA;2007;
DOM;2007;5000.0
ECU;2007;1500.0
EGY;2007;500.0
SLV;2007;650.0
GNQ;2007;1400.0
ERI;2007;1300.0
EST;2007;
SWZ;2007;8500.0
ETH;2007;51000.0
FJI;2007;100.0
FIN;2007;
FRA;2007;750.0
GAB;2007;2500.0
GMB;2007;1200.0
GEO;2007;100.0
DEU;2007;
GHA;2007;25000.0
GRC;2007;100.0
GRD;2007;
GTM;2007;1900.0
GIN;2007;5700.0
GNB;2007;2200.0
GUY;2007;200.0
HTI;2007;8300.0
HND;2007;1600.0
HUN;2007;
ISL;2007;100.0
IND;2007;260000.0
IDN;2007;8000.0
IRN;2007;2800.0
IRQ;2007;
IRL;2007;100.0
ISR;2007;
ITA;2007;790.0
JAM;2007;1400.0
JPN;2007;
JOR;2007;
KAZ;2007;200.0
KEN;2007;90000.0
KIR;2007;
KWT;2007;
KGZ;2007;100.0
LAO;2007;200.0
LVA;2007;500.0
LBN;2007;100.0
LSO;2007;16000.0
LBR;2007;3500.0
LBY;2007;100.0
LTU;2007;100.0
LUX;2007;100.0
MDG;2007;500.0
MWI;2007;67000.0
MYS;2007;2900.0
MDV;2007;
MLI;2007;7300.0
MLT;2007;
MHL;2007;
MRT;2007;590.0
MUS;2007;
MEX;2007;5800.0
FSM;2007;
MCO;2007;
MNG;2007;100.0
MNE;2007;100.0
MAR;2007;860.0
MOZ;2007;
MMR;2007;11000.0
NAM;2007;7600.0
NRU;2007;
NPL;2007;1800.0
NLD;2007;100.0
NZL;2007;100.0
NIC;2007;500.0
NER;2007;3300.0
NGA;2007;110000.0
NIU;2007;
MKD;2007;
NOR;2007;100.0
OMN;2007;100.0
PAK;2007;500.0
PLW;2007;
PAN;2007;
PNG;2007;1000.0
PRY;2007;500.0
PER;2007;3100.0
PHL;2007;200.0
POL;2007;
PRT;2007;880.0
QAT;2007;100.0
KOR;2007;
MDA;2007;590.0
ROU;2007;500.0
RUS;2007;
RWA;2007;10000.0
KNA;2007;
LCA;2007;
VCT;2007;
WSM;2007;
SMR;2007;
STP;2007;
SAU;2007;
SEN;2007;3600.0
SRB;2007;100.0
SYC;2007;
SLE;2007;5400.0
SGP;2007;500.0
SVK;2007;100.0
SVN;2007;
SLB;2007;
SOM;2007;1100.0
ZAF;2007;260000.0
SSD;2007;9100.0
ESP;2007;2100.0
LKA;2007;500.0
SDN;2007;2900.0
SUR;2007;200.0
SWE;2007;
CHE;2007;200.0
SYR;2007;100.0
TJK;2007;100.0
THA;2007;34000.0
GBR;2007;
TLS;2007;100.0
TGO;2007;8100.0
TON;2007;
TTO;2007;500.0
TUN;2007;100.0
TUR;2007;
TKM;2007;
TUV;2007;
UGA;2007;65000.0
UKR;2007;15000.0
ARE;2007;
TZA;2007;100000.0
USA;2007;
URY;2007;500.0
UZB;2007;500.0
VUT;2007;
VEN;2007;2500.0
VNM;2007;9400.0
YEM;2007;500.0
ZMB;2007;55000.0
ZWE;2007;100000.0
AFG;2006;200.0
ALB;2006;100.0
DZA;2006;200.0
AND;2006;
AGO;2006;13000.0
ATG;2006;
ARG;2006;1600.0
ARM;2006;
AUS;2006;200.0
AUT;2006;
AZE;2006;500.0
BHS;2006;200.0
BHR;2006;100.0
BGD;2006;200.0
BRB;2006;100.0
BLR;2006;200.0
BEL;2006;
BLZ;2006;200.0
BEN;2006;5400.0
BTN;2006;100.0
BOL;2006;1300.0
BIH;2006;
BWA;2006;11000.0
BRA;2006;15000.0
BRN;2006;
BGR;2006;100.0
BFA;2006;8800.0
BDI;2006;9100.0
CPV;2006;100.0
KHM;2006;4400.0
CMR;2006;31000.0
CAN;2006;
CAF;2006;12000.0
TCD;2006;8400.0
CHL;2006;
CHN;2006;
COL;2006;5600.0
COM;2006;100.0
COG;2006;6500.0
COK;2006;
CRI;2006;200.0
CIV;2006;50000.0
HRV;2006;100.0
CUB;2006;630.0
CYP;2006;100.0
CZE;2006;
PRK;2006;
COD;2006;53000.0
DNK;2006;100.0
DJI;2006;990.0
DMA;2006;
DOM;2006;5500.0
ECU;2006;1500.0
EGY;2006;500.0
SLV;2006;750.0
GNQ;2006;1300.0
ERI;2006;1600.0
EST;2006;
SWZ;2006;9600.0
ETH;2006;60000.0
FJI;2006;100.0
FIN;2006;
FRA;2006;750.0
GAB;2006;2500.0
GMB;2006;1100.0
GEO;2006;100.0
DEU;2006;
GHA;2006;25000.0
GRC;2006;100.0
GRD;2006;
GTM;2006;2200.0
GIN;2006;6200.0
GNB;2006;2200.0
GUY;2006;200.0
HTI;2006;9900.0
HND;2006;1800.0
HUN;2006;
ISL;2006;100.0
IND;2006;270000.0
IDN;2006;7000.0
IRN;2006;2300.0
IRQ;2006;
IRL;2006;100.0
ISR;2006;
ITA;2006;840.0
JAM;2006;1400.0
JPN;2006;
JOR;2006;
KAZ;2006;100.0
KEN;2006;110000.0
KIR;2006;
KWT;2006;
KGZ;2006;100.0
LAO;2006;200.0
LVA;2006;500.0
LBN;2006;100.0
LSO;2006;18000.0
LBR;2006;3700.0
LBY;2006;100.0
LTU;2006;100.0
LUX;2006;100.0
MDG;2006;500.0
MWI;2006;74000.0
MYS;2006;2900.0
MDV;2006;
MLI;2006;8500.0
MLT;2006;
MHL;2006;
MRT;2006;620.0
MUS;2006;
MEX;2006;6100.0
FSM;2006;
MCO;2006;
MNG;2006;100.0
MNE;2006;100.0
MAR;2006;810.0
MOZ;2006;
MMR;2006;10000.0
NAM;2006;9600.0
NRU;2006;
NPL;2006;1700.0
NLD;2006;100.0
NZL;2006;100.0
NIC;2006;500.0
NER;2006;3500.0
NGA;2006;120000.0
NIU;2006;
MKD;2006;
NOR;2006;100.0
OMN;2006;100.0
PAK;2006;500.0
PLW;2006;
PAN;2006;
PNG;2006;1200.0
PRY;2006;500.0
PER;2006;3600.0
PHL;2006;200.0
POL;2006;
PRT;2006;920.0
QAT;2006;100.0
KOR;2006;
MDA;2006;560.0
ROU;2006;500.0
RUS;2006;
RWA;2006;13000.0
KNA;2006;
LCA;2006;
VCT;2006;
WSM;2006;
SMR;2006;
STP;2006;
SAU;2006;
SEN;2006;3800.0
SRB;2006;100.0
SYC;2006;
SLE;2006;5300.0
SGP;2006;500.0
SVK;2006;100.0
SVN;2006;
SLB;2006;
SOM;2006;1100.0
ZAF;2006;280000.0
SSD;2006;8600.0
ESP;2006;2300.0
LKA;2006;200.0
SDN;2006;2800.0
SUR;2006;200.0
SWE;2006;
CHE;2006;200.0
SYR;2006;100.0
TJK;2006;100.0
THA;2006;38000.0
GBR;2006;
TLS;2006;100.0
TGO;2006;8000.0
TON;2006;
TTO;2006;500.0
TUN;2006;100.0
TUR;2006;
TKM;2006;
TUV;2006;
UGA;2006;64000.0
UKR;2006;14000.0
ARE;2006;
TZA;2006;120000.0
USA;2006;
URY;2006;500.0
UZB;2006;500.0
VUT;2006;
VEN;2006;3000.0
VNM;2006;10000.0
YEM;2006;500.0
ZMB;2006;62000.0
ZWE;2006;110000.0
AFG;2005;200.0
ALB;2005;100.0
DZA;2005;200.0
AND;2005;
AGO;2005;12000.0
ATG;2005;
ARG;2005;1600.0
ARM;2005;
AUS;2005;200.0
AUT;2005;
AZE;2005;500.0
BHS;2005;200.0
BHR;2005;100.0
BGD;2005;200.0
BRB;2005;100.0
BLR;2005;200.0
BEL;2005;
BLZ;2005;200.0
BEN;2005;5200.0
BTN;2005;100.0
BOL;2005;1300.0
BIH;2005;
BWA;2005;13000.0
BRA;2005;14000.0
BRN;2005;
BGR;2005;100.0
BFA;2005;10000.0
BDI;2005;10000.0
CPV;2005;200.0
KHM;2005;4900.0
CMR;2005;32000.0
CAN;2005;
CAF;2005;13000.0
TCD;2005;8700.0
CHL;2005;
CHN;2005;
COL;2005;5500.0
COM;2005;100.0
COG;2005;7100.0
COK;2005;
CRI;2005;200.0
CIV;2005;56000.0
HRV;2005;100.0
CUB;2005;620.0
CYP;2005;100.0
CZE;2005;
PRK;2005;
COD;2005;55000.0
DNK;2005;100.0
DJI;2005;960.0
DMA;2005;
DOM;2005;5800.0
ECU;2005;1500.0
EGY;2005;200.0
SLV;2005;870.0
GNQ;2005;1300.0
ERI;2005;1800.0
EST;2005;
SWZ;2005;10000.0
ETH;2005;66000.0
FJI;2005;100.0
FIN;2005;
FRA;2005;760.0
GAB;2005;2900.0
GMB;2005;1100.0
GEO;2005;100.0
DEU;2005;
GHA;2005;26000.0
GRC;2005;100.0
GRD;2005;
GTM;2005;2100.0
GIN;2005;6300.0
GNB;2005;2000.0
GUY;2005;200.0
HTI;2005;11000.0
HND;2005;1900.0
HUN;2005;
ISL;2005;100.0
IND;2005;280000.0
IDN;2005;5400.0
IRN;2005;1900.0
IRQ;2005;
IRL;2005;100.0
ISR;2005;
ITA;2005;900.0
JAM;2005;1900.0
JPN;2005;
JOR;2005;
KAZ;2005;200.0
KEN;2005;120000.0
KIR;2005;
KWT;2005;
KGZ;2005;100.0
LAO;2005;200.0
LVA;2005;500.0
LBN;2005;100.0
LSO;2005;19000.0
LBR;2005;3800.0
LBY;2005;100.0
LTU;2005;100.0
LUX;2005;100.0
MDG;2005;200.0
MWI;2005;78000.0
MYS;2005;2900.0
MDV;2005;
MLI;2005;8400.0
MLT;2005;
MHL;2005;
MRT;2005;640.0
MUS;2005;
MEX;2005;5700.0
FSM;2005;
MCO;2005;
MNG;2005;100.0
MNE;2005;100.0
MAR;2005;760.0
MOZ;2005;
MMR;2005;9400.0
NAM;2005;11000.0
NRU;2005;
NPL;2005;1500.0
NLD;2005;100.0
NZL;2005;100.0
NIC;2005;500.0
NER;2005;3600.0
NGA;2005;130000.0
NIU;2005;
MKD;2005;
NOR;2005;100.0
OMN;2005;100.0
PAK;2005;100.0
PLW;2005;
PAN;2005;
PNG;2005;1200.0
PRY;2005;560.0
PER;2005;4100.0
PHL;2005;100.0
POL;2005;
PRT;2005;950.0
QAT;2005;100.0
KOR;2005;
MDA;2005;520.0
ROU;2005;500.0
RUS;2005;
RWA;2005;16000.0
KNA;2005;
LCA;2005;
VCT;2005;
WSM;2005;
SMR;2005;
STP;2005;
SAU;2005;
SEN;2005;3600.0
SRB;2005;100.0
SYC;2005;
SLE;2005;5200.0
SGP;2005;500.0
SVK;2005;100.0
SVN;2005;
SLB;2005;
SOM;2005;1100.0
ZAF;2005;280000.0
SSD;2005;8000.0
ESP;2005;2500.0
LKA;2005;200.0
SDN;2005;2700.0
SUR;2005;200.0
SWE;2005;
CHE;2005;500.0
SYR;2005;100.0
TJK;2005;100.0
THA;2005;47000.0
GBR;2005;
TLS;2005;100.0
TGO;2005;8500.0
TON;2005;
TTO;2005;500.0
TUN;2005;100.0
TUR;2005;
TKM;2005;
TUV;2005;
UGA;2005;71000.0
UKR;2005;14000.0
ARE;2005;
TZA;2005;120000.0
USA;2005;
URY;2005;500.0
UZB;2005;500.0
VUT;2005;
VEN;2005;2800.0
VNM;2005;9800.0
YEM;2005;500.0
ZMB;2005;66000.0
ZWE;2005;120000.0
AFG;2004;200.0
ALB;2004;100.0
DZA;2004;200.0
AND;2004;
AGO;2004;10000.0
ATG;2004;
ARG;2004;1600.0
ARM;2004;
AUS;2004;100.0
AUT;2004;
AZE;2004;500.0
BHS;2004;200.0
BHR;2004;100.0
BGD;2004;200.0
BRB;2004;100.0
BLR;2004;200.0
BEL;2004;
BLZ;2004;100.0
BEN;2004;5000.0
BTN;2004;100.0
BOL;2004;1300.0
BIH;2004;
BWA;2004;17000.0
BRA;2004;14000.0
BRN;2004;
BGR;2004;100.0
BFA;2004;11000.0
BDI;2004;11000.0
CPV;2004;200.0
KHM;2004;5300.0
CMR;2004;33000.0
CAN;2004;
CAF;2004;13000.0
TCD;2004;8800.0
CHL;2004;
CHN;2004;
COL;2004;5400.0
COM;2004;100.0
COG;2004;7100.0
COK;2004;
CRI;2004;200.0
CIV;2004;58000.0
HRV;2004;100.0
CUB;2004;620.0
CYP;2004;100.0
CZE;2004;
PRK;2004;
COD;2004;56000.0
DNK;2004;100.0
DJI;2004;860.0
DMA;2004;
DOM;2004;5800.0
ECU;2004;1500.0
EGY;2004;200.0
SLV;2004;1000.0
GNQ;2004;1200.0
ERI;2004;1800.0
EST;2004;
SWZ;2004;10000.0
ETH;2004;69000.0
FJI;2004;100.0
FIN;2004;
FRA;2004;770.0
GAB;2004;3100.0
GMB;2004;970.0
GEO;2004;100.0
DEU;2004;
GHA;2004;26000.0
GRC;2004;100.0
GRD;2004;
GTM;2004;2000.0
GIN;2004;6100.0
GNB;2004;1800.0
GUY;2004;500.0
HTI;2004;11000.0
HND;2004;2000.0
HUN;2004;
ISL;2004;100.0
IND;2004;280000.0
IDN;2004;3900.0
IRN;2004;1500.0
IRQ;2004;
IRL;2004;100.0
ISR;2004;
ITA;2004;960.0
JAM;2004;2000.0
JPN;2004;
JOR;2004;
KAZ;2004;100.0
KEN;2004;130000.0
KIR;2004;
KWT;2004;
KGZ;2004;100.0
LAO;2004;200.0
LVA;2004;500.0
LBN;2004;100.0
LSO;2004;18000.0
LBR;2004;3700.0
LBY;2004;100.0
LTU;2004;100.0
LUX;2004;100.0
MDG;2004;200.0
MWI;2004;81000.0
MYS;2004;3000.0
MDV;2004;
MLI;2004;8800.0
MLT;2004;
MHL;2004;
MRT;2004;610.0
MUS;2004;
MEX;2004;5400.0
FSM;2004;
MCO;2004;
MNG;2004;100.0
MNE;2004;100.0
MAR;2004;760.0
MOZ;2004;
MMR;2004;8400.0
NAM;2004;12000.0
NRU;2004;
NPL;2004;1300.0
NLD;2004;100.0
NZL;2004;100.0
NIC;2004;500.0
NER;2004;3600.0
NGA;2004;130000.0
NIU;2004;
MKD;2004;
NOR;2004;100.0
OMN;2004;100.0
PAK;2004;100.0
PLW;2004;
PAN;2004;
PNG;2004;1000.0
PRY;2004;530.0
PER;2004;4000.0
PHL;2004;100.0
POL;2004;
PRT;2004;990.0
QAT;2004;100.0
KOR;2004;
MDA;2004;500.0
ROU;2004;500.0
RUS;2004;
RWA;2004;18000.0
KNA;2004;
LCA;2004;
VCT;2004;
WSM;2004;
SMR;2004;
STP;2004;
SAU;2004;
SEN;2004;3300.0
SRB;2004;100.0
SYC;2004;
SLE;2004;5000.0
SGP;2004;500.0
SVK;2004;100.0
SVN;2004;
SLB;2004;
SOM;2004;1000.0
ZAF;2004;270000.0
SSD;2004;7400.0
ESP;2004;2700.0
LKA;2004;200.0
SDN;2004;2500.0
SUR;2004;200.0
SWE;2004;
CHE;2004;500.0
SYR;2004;100.0
TJK;2004;100.0
THA;2004;54000.0
GBR;2004;
TLS;2004;100.0
TGO;2004;8500.0
TON;2004;
TTO;2004;500.0
TUN;2004;100.0
TUR;2004;
TKM;2004;
TUV;2004;
UGA;2004;80000.0
UKR;2004;12000.0
ARE;2004;
TZA;2004;120000.0
USA;2004;
URY;2004;500.0
UZB;2004;200.0
VUT;2004;
VEN;2004;2500.0
VNM;2004;8900.0
YEM;2004;500.0
ZMB;2004;70000.0
ZWE;2004;130000.0
AFG;2003;200.0
ALB;2003;100.0
DZA;2003;200.0
AND;2003;
AGO;2003;9200.0
ATG;2003;
ARG;2003;1600.0
ARM;2003;
AUS;2003;100.0
AUT;2003;
AZE;2003;200.0
BHS;2003;500.0
BHR;2003;100.0
BGD;2003;100.0
BRB;2003;100.0
BLR;2003;200.0
BEL;2003;
BLZ;2003;100.0
BEN;2003;4800.0
BTN;2003;100.0
BOL;2003;1200.0
BIH;2003;
BWA;2003;18000.0
BRA;2003;14000.0
BRN;2003;
BGR;2003;100.0
BFA;2003;12000.0
BDI;2003;12000.0
CPV;2003;200.0
KHM;2003;5300.0
CMR;2003;31000.0
CAN;2003;
CAF;2003;13000.0
TCD;2003;8600.0
CHL;2003;
CHN;2003;
COL;2003;5400.0
COM;2003;100.0
COG;2003;7000.0
COK;2003;
CRI;2003;200.0
CIV;2003;59000.0
HRV;2003;100.0
CUB;2003;650.0
CYP;2003;100.0
CZE;2003;
PRK;2003;
COD;2003;56000.0
DNK;2003;100.0
DJI;2003;780.0
DMA;2003;
DOM;2003;5600.0
ECU;2003;1400.0
EGY;2003;200.0
SLV;2003;1100.0
GNQ;2003;1000.0
ERI;2003;1700.0
EST;2003;
SWZ;2003;9700.0
ETH;2003;70000.0
FJI;2003;100.0
FIN;2003;
FRA;2003;780.0
GAB;2003;3000.0
GMB;2003;860.0
GEO;2003;100.0
DEU;2003;
GHA;2003;25000.0
GRC;2003;100.0
GRD;2003;
GTM;2003;2400.0
GIN;2003;5800.0
GNB;2003;1700.0
GUY;2003;500.0
HTI;2003;11000.0
HND;2003;2500.0
HUN;2003;
ISL;2003;100.0
IND;2003;270000.0
IDN;2003;2700.0
IRN;2003;1100.0
IRQ;2003;
IRL;2003;100.0
ISR;2003;
ITA;2003;1000.0
JAM;2003;1900.0
JPN;2003;
JOR;2003;
KAZ;2003;100.0
KEN;2003;130000.0
KIR;2003;
KWT;2003;
KGZ;2003;100.0
LAO;2003;200.0
LVA;2003;200.0
LBN;2003;100.0
LSO;2003;17000.0
LBR;2003;3700.0
LBY;2003;100.0
LTU;2003;100.0
LUX;2003;100.0
MDG;2003;200.0
MWI;2003;79000.0
MYS;2003;3000.0
MDV;2003;
MLI;2003;8800.0
MLT;2003;
MHL;2003;
MRT;2003;570.0
MUS;2003;
MEX;2003;5700.0
FSM;2003;
MCO;2003;
MNG;2003;100.0
MNE;2003;100.0
MAR;2003;830.0
MOZ;2003;
MMR;2003;7300.0
NAM;2003;11000.0
NRU;2003;
NPL;2003;1000.0
NLD;2003;100.0
NZL;2003;100.0
NIC;2003;500.0
NER;2003;3400.0
NGA;2003;130000.0
NIU;2003;
MKD;2003;
NOR;2003;100.0
OMN;2003;100.0
PAK;2003;100.0
PLW;2003;
PAN;2003;
PNG;2003;840.0
PRY;2003;500.0
PER;2003;4300.0
PHL;2003;100.0
POL;2003;
PRT;2003;1000.0
QAT;2003;100.0
KOR;2003;
MDA;2003;500.0
ROU;2003;500.0
RUS;2003;
RWA;2003;18000.0
KNA;2003;
LCA;2003;
VCT;2003;
WSM;2003;
SMR;2003;
STP;2003;
SAU;2003;
SEN;2003;3100.0
SRB;2003;100.0
SYC;2003;
SLE;2003;4700.0
SGP;2003;500.0
SVK;2003;100.0
SVN;2003;
SLB;2003;
SOM;2003;970.0
ZAF;2003;250000.0
SSD;2003;6900.0
ESP;2003;2800.0
LKA;2003;200.0
SDN;2003;2400.0
SUR;2003;200.0
SWE;2003;
CHE;2003;500.0
SYR;2003;100.0
TJK;2003;100.0
THA;2003;57000.0
GBR;2003;
TLS;2003;100.0
TGO;2003;8300.0
TON;2003;
TTO;2003;540.0
TUN;2003;100.0
TUR;2003;
TKM;2003;
TUV;2003;
UGA;2003;83000.0
UKR;2003;11000.0
ARE;2003;
TZA;2003;120000.0
USA;2003;
URY;2003;500.0
UZB;2003;200.0
VUT;2003;
VEN;2003;2200.0
VNM;2003;7800.0
YEM;2003;200.0
ZMB;2003;73000.0
ZWE;2003;130000.0
AFG;2002;200.0
ALB;2002;100.0
DZA;2002;200.0
AND;2002;
AGO;2002;8100.0
ATG;2002;
ARG;2002;1600.0
ARM;2002;
AUS;2002;100.0
AUT;2002;
AZE;2002;200.0
BHS;2002;500.0
BHR;2002;100.0
BGD;2002;100.0
BRB;2002;100.0
BLR;2002;100.0
BEL;2002;
BLZ;2002;100.0
BEN;2002;4500.0
BTN;2002;100.0
BOL;2002;1100.0
BIH;2002;
BWA;2002;18000.0
BRA;2002;13000.0
BRN;2002;
BGR;2002;100.0
BFA;2002;12000.0
BDI;2002;12000.0
CPV;2002;200.0
KHM;2002;4800.0
CMR;2002;28000.0
CAN;2002;
CAF;2002;12000.0
TCD;2002;8200.0
CHL;2002;
CHN;2002;
COL;2002;5300.0
COM;2002;100.0
COG;2002;7000.0
COK;2002;
CRI;2002;200.0
CIV;2002;59000.0
HRV;2002;100.0
CUB;2002;700.0
CYP;2002;100.0
CZE;2002;
PRK;2002;
COD;2002;56000.0
DNK;2002;100.0
DJI;2002;740.0
DMA;2002;
DOM;2002;5200.0
ECU;2002;1300.0
EGY;2002;200.0
SLV;2002;1000.0
GNQ;2002;910.0
ERI;2002;1600.0
EST;2002;
SWZ;2002;9100.0
ETH;2002;70000.0
FJI;2002;100.0
FIN;2002;
FRA;2002;800.0
GAB;2002;2800.0
GMB;2002;750.0
GEO;2002;100.0
DEU;2002;
GHA;2002;24000.0
GRC;2002;100.0
GRD;2002;
GTM;2002;2300.0
GIN;2002;5500.0
GNB;2002;1500.0
GUY;2002;500.0
HTI;2002;11000.0
HND;2002;2600.0
HUN;2002;
ISL;2002;100.0
IND;2002;250000.0
IDN;2002;1800.0
IRN;2002;800.0
IRQ;2002;
IRL;2002;100.0
ISR;2002;
ITA;2002;1100.0
JAM;2002;1900.0
JPN;2002;
JOR;2002;
KAZ;2002;100.0
KEN;2002;130000.0
KIR;2002;
KWT;2002;
KGZ;2002;100.0
LAO;2002;100.0
LVA;2002;200.0
LBN;2002;100.0
LSO;2002;16000.0
LBR;2002;3700.0
LBY;2002;100.0
LTU;2002;100.0
LUX;2002;100.0
MDG;2002;100.0
MWI;2002;77000.0
MYS;2002;3100.0
MDV;2002;
MLI;2002;8600.0
MLT;2002;
MHL;2002;
MRT;2002;520.0
MUS;2002;
MEX;2002;5900.0
FSM;2002;
MCO;2002;
MNG;2002;100.0
MNE;2002;100.0
MAR;2002;770.0
MOZ;2002;
MMR;2002;6300.0
NAM;2002;10000.0
NRU;2002;
NPL;2002;810.0
NLD;2002;100.0
NZL;2002;100.0
NIC;2002;200.0
NER;2002;3200.0
NGA;2002;130000.0
NIU;2002;
MKD;2002;
NOR;2002;100.0
OMN;2002;100.0
PAK;2002;100.0
PLW;2002;
PAN;2002;
PNG;2002;670.0
PRY;2002;500.0
PER;2002;4700.0
PHL;2002;100.0
POL;2002;
PRT;2002;1100.0
QAT;2002;100.0
KOR;2002;
MDA;2002;500.0
ROU;2002;500.0
RUS;2002;
RWA;2002;17000.0
KNA;2002;
LCA;2002;
VCT;2002;
WSM;2002;
SMR;2002;
STP;2002;
SAU;2002;
SEN;2002;2800.0
SRB;2002;200.0
SYC;2002;
SLE;2002;4300.0
SGP;2002;200.0
SVK;2002;100.0
SVN;2002;
SLB;2002;
SOM;2002;890.0
ZAF;2002;220000.0
SSD;2002;6300.0
ESP;2002;2800.0
LKA;2002;200.0
SDN;2002;2200.0
SUR;2002;200.0
SWE;2002;
CHE;2002;500.0
SYR;2002;100.0
TJK;2002;100.0
THA;2002;58000.0
GBR;2002;
TLS;2002;100.0
TGO;2002;7800.0
TON;2002;
TTO;2002;550.0
TUN;2002;100.0
TUR;2002;
TKM;2002;
TUV;2002;
UGA;2002;85000.0
UKR;2002;9200.0
ARE;2002;
TZA;2002;120000.0
USA;2002;
URY;2002;500.0
UZB;2002;100.0
VUT;2002;
VEN;2002;2100.0
VNM;2002;6600.0
YEM;2002;200.0
ZMB;2002;71000.0
ZWE;2002;130000.0
AFG;2001;200.0
ALB;2001;100.0
DZA;2001;100.0
AND;2001;
AGO;2001;7000.0
ATG;2001;
ARG;2001;1500.0
ARM;2001;
AUS;2001;100.0
AUT;2001;
AZE;2001;100.0
BHS;2001;500.0
BHR;2001;100.0
BGD;2001;100.0
BRB;2001;100.0
BLR;2001;100.0
BEL;2001;
BLZ;2001;100.0
BEN;2001;4200.0
BTN;2001;100.0
BOL;2001;960.0
BIH;2001;
BWA;2001;17000.0
BRA;2001;13000.0
BRN;2001;
BGR;2001;100.0
BFA;2001;13000.0
BDI;2001;12000.0
CPV;2001;200.0
KHM;2001;4200.0
CMR;2001;26000.0
CAN;2001;
CAF;2001;12000.0
TCD;2001;7700.0
CHL;2001;
CHN;2001;
COL;2001;4800.0
COM;2001;100.0
COG;2001;6900.0
COK;2001;
CRI;2001;200.0
CIV;2001;58000.0
HRV;2001;100.0
CUB;2001;750.0
CYP;2001;100.0
CZE;2001;
PRK;2001;
COD;2001;55000.0
DNK;2001;100.0
DJI;2001;620.0
DMA;2001;
DOM;2001;4900.0
ECU;2001;1100.0
EGY;2001;200.0
SLV;2001;980.0
GNQ;2001;790.0
ERI;2001;1500.0
EST;2001;
SWZ;2001;8300.0
ETH;2001;69000.0
FJI;2001;100.0
FIN;2001;
FRA;2001;880.0
GAB;2001;2600.0
GMB;2001;640.0
GEO;2001;100.0
DEU;2001;
GHA;2001;23000.0
GRC;2001;100.0
GRD;2001;
GTM;2001;2100.0
GIN;2001;5200.0
GNB;2001;1300.0
GUY;2001;200.0
HTI;2001;11000.0
HND;2001;2500.0
HUN;2001;
ISL;2001;100.0
IND;2001;230000.0
IDN;2001;1200.0
IRN;2001;570.0
IRQ;2001;
IRL;2001;100.0
ISR;2001;
ITA;2001;1300.0
JAM;2001;1900.0
JPN;2001;
JOR;2001;
KAZ;2001;100.0
KEN;2001;120000.0
KIR;2001;
KWT;2001;
KGZ;2001;100.0
LAO;2001;100.0
LVA;2001;200.0
LBN;2001;100.0
LSO;2001;14000.0
LBR;2001;3600.0
LBY;2001;100.0
LTU;2001;100.0
LUX;2001;100.0
MDG;2001;100.0
MWI;2001;75000.0
MYS;2001;3200.0
MDV;2001;
MLI;2001;8300.0
MLT;2001;
MHL;2001;
MRT;2001;500.0
MUS;2001;
MEX;2001;5900.0
FSM;2001;
MCO;2001;
MNG;2001;100.0
MNE;2001;100.0
MAR;2001;700.0
MOZ;2001;
MMR;2001;5400.0
NAM;2001;9500.0
NRU;2001;
NPL;2001;600.0
NLD;2001;100.0
NZL;2001;100.0
NIC;2001;200.0
NER;2001;3000.0
NGA;2001;120000.0
NIU;2001;
MKD;2001;
NOR;2001;100.0
OMN;2001;100.0
PAK;2001;100.0
PLW;2001;
PAN;2001;
PNG;2001;510.0
PRY;2001;500.0
PER;2001;4800.0
PHL;2001;100.0
POL;2001;
PRT;2001;1200.0
QAT;2001;100.0
KOR;2001;
MDA;2001;500.0
ROU;2001;500.0
RUS;2001;
RWA;2001;16000.0
KNA;2001;
LCA;2001;
VCT;2001;
WSM;2001;
SMR;2001;
STP;2001;
SAU;2001;
SEN;2001;2500.0
SRB;2001;200.0
SYC;2001;
SLE;2001;4000.0
SGP;2001;200.0
SVK;2001;100.0
