 country_code, year, value 
 TGO, 2012, 30334.0 
 TON, 2012,  
 TTO, 2012, 5565.0 
 TUN, 2012, 455.0 
 TUR, 2012,  
 TKM, 2012, 0.0 
 TUV, 2012,  
 UGA, 2012, 378079.0 
 UKR, 2012, 41449.0 
 ARE, 2012,  
 TZA, 2012, 433578.0 
 USA, 2012,  
 URY, 2012, 3323.0 
 UZB, 2012, 1719.0 
 VUT, 2012,  
 VEN, 2012, 44004.0 
 VNM, 2012, 73711.0 
 YEM, 2012, 721.0 
 ZMB, 2012, 479881.0 
 ZWE, 2012, 565665.0 
 AFG, 2011, 114.0 
 ALB, 2011, 175.0 
 DZA, 2011, 2680.0 
 AND, 2011,  
 AGO, 2011, 26556.0 
 ATG, 2011,  
 ARG, 2011, 52901.0 
 ARM, 2011,  
 AUS, 2011, 13078.0 
 AUT, 2011,  
 AZE, 2011, 941.0 
 BHS, 2011, 1349.0 
 BHR, 2011, 67.0 
 BGD, 2011, 664.0 
 BRB, 2011, 929.0 
 BLR, 2011, 3223.0 
 BEL, 2011,  
 BLZ, 2011, 912.0 
 BEN, 2011, 25535.0 
 BTN, 2011, 84.0 
 BOL, 2011, 1266.0 
 BIH, 2011,  
 BWA, 2011, 177776.0 
 BRA, 2011, 378850.0 
 BRN, 2011,  
 BGR, 2011, 455.0 
 BFA, 2011, 36248.0 
 BDI, 2011, 26402.0 
 CPV, 2011, 690.0 
 KHM, 2011, 44013.0 
 CMR, 2011, 105653.0 
 CAN, 2011,  
 CAF, 2011, 14405.0 
 TCD, 2011, 32832.0 
 CHL, 2011, 15617.0 
 CHN, 2011, 128473.0 
 COL, 2011, 22543.0 
 COM, 2011, 19.0 
 COG, 2011, 16881.0 
 COK, 2011,  
 CRI, 2011, 3692.0 
 CIV, 2011, 98464.0 
 HRV, 2011, 577.0 
 CUB, 2011, 7463.0 
 CYP, 2011, 233.0 
 CZE, 2011,  
 PRK, 2011,  
 COD, 2011, 53393.0 
 DNK, 2011, 3862.0 
 DJI, 2011, 1042.0 
 DMA, 2011,  
 DOM, 2011, 17023.0 
 ECU, 2011, 8947.0 
 EGY, 2011, 743.0 
 SLV, 2011, 8890.0 
 GNQ, 2011, 3896.0 
 ERI, 2011, 5554.0 
 EST, 2011,  
 SWZ, 2011, 69110.0 
 ETH, 2011, 265140.0 
 FJI, 2011, 96.0 
 FIN, 2011,  
 FRA, 2011, 109511.0 
 GAB, 2011, 12694.0 
 GMB, 2011, 3121.0 
 GEO, 2011, 1122.0 
 DEU, 2011,  
 GHA, 2011, 59007.0 
 GRC, 2011, 4969.0 
 GRD, 2011,  
 GTM, 2011, 13585.0 
 GIN, 2011, 23047.0 
 GNB, 2011, 5104.0 
 GUY, 2011, 3432.0 
 HTI, 2011, 34878.0 
 HND, 2011, 8355.0 
 HUN, 2011,  
 ISL, 2011, 147.0 
 IND, 2011, 513127.0 
 IDN, 2011, 24861.0 
 IRN, 2011, 2348.0 
 IRQ, 2011,  
 IRL, 2011, 3197.0 
 ISR, 2011,  
 ITA, 2011, 77277.0 
 JAM, 2011, 6669.0 
 JPN, 2011, 14791.0 
 JOR, 2011,  
 KAZ, 2011, 1827.0 
 KEN, 2011, 538985.0 
 KIR, 2011,  
 KWT, 2011,  
 KGZ, 2011, 486.0 
 LAO, 2011, 1988.0 
 LVA, 2011, 576.0 
 LBN, 2011, 516.0 
 LSO, 2011, 98174.0 
 LBR, 2011, 5839.0 
 LBY, 2011, 1906.0 
 LTU, 2011, 204.0 
 LUX, 2011, 465.0 
 MDG, 2011, 396.0 
 MWI, 2011, 323566.0 
 MYS, 2011, 13104.0 
 MDV, 2011, 3.0 
 MLI, 2011, 29237.0 
 MLT, 2011,  
 MHL, 2011,  
 MRT, 2011, 1738.0 
 MUS, 2011, 1359.0 
 MEX, 2011, 71839.0 
 FSM, 2011,  
 MCO, 2011,  
 MNG, 2011, 38.0 
 MNE, 2011, 48.0 
 MAR, 2011, 3923.0 
 MOZ, 2011, 273561.0 
 MMR, 2011, 40128.0 
 NAM, 2011, 94197.0 
 NRU, 2011,  
 NPL, 2011, 6484.0 
 NLD, 2011, 13764.0 
 NZL, 2011, 1517.0 
 NIC, 2011, 1777.0 
 NER, 2011, 9420.0 
 NGA, 2011, 394880.0 
 NIU, 2011,  
 MKD, 2011,  
 NOR, 2011, 2960.0 
 OMN, 2011, 656.0 
 PAK, 2011, 2018.0 
 PLW, 2011,  
 PAN, 2011,  
 PNG, 2011, 9395.0 
 PRY, 2011, 3119.0 
 PER, 2011, 21554.0 
 PHL, 2011, 2627.0 
 POL, 2011,  
 PRT, 2011, 22171.0 
 QAT, 2011, 32.0 
 KOR, 2011,  
 MDA, 2011, 1666.0 
 ROU, 2011, 7769.0 
 RUS, 2011, 92590.0 
 RWA, 2011, 99820.0 
 KNA, 2011,  
 LCA, 2011,  
 VCT, 2011,  
 WSM, 2011,  
 SMR, 2011,  
 STP, 2011,  
 SAU, 2011,  
 SEN, 2011, 12821.0 
 SRB, 2011, 995.0 
 SYC, 2011,  
 SLE, 2011, 8117.0 
 SGP, 2011, 2509.0 
 SVK, 2011, 153.0 
 SVN, 2011, 279.0 
 SLB, 2011,  
 SOM, 2011, 1139.0 
 ZAF, 2011, 1863299.0 
 SSD, 2011, 3666.0 
 ESP, 2011, 90900.0 
 LKA, 2011, 311.0 
 SDN, 2011, 2377.0 
 SUR, 2011, 1295.0 
 SWE, 2011,  
 CHE, 2011, 10179.0 
 SYR, 2011, 69.0 
 TJK, 2011, 655.0 
 THA, 2011, 244473.0 
 GBR, 2011, 63618.0 
 TLS, 2011, 52.0 
 TGO, 2011, 27368.0 
 TON, 2011,  
 TTO, 2011, 4947.0 
 TUN, 2011, 480.0 
 TUR, 2011,  
 TKM, 2011, 0.0 
 TUV, 2011,  
 UGA, 2011, 275627.0 
 UKR, 2011, 27542.0 
 ARE, 2011,  
 TZA, 2011, 268557.0 
 USA, 2011,  
 URY, 2011, 3314.0 
 UZB, 2011, 4213.0 
 VUT, 2011,  
 VEN, 2011, 41226.0 
 VNM, 2011, 61424.0 
 YEM, 2011, 625.0 
 ZMB, 2011, 423721.0 
 ZWE, 2011, 484656.0 
 AFG, 2010, 60.0 
 ALB, 2010, 131.0 
 DZA, 2010, 2221.0 
 AND, 2010,  
 AGO, 2010, 22036.0 
 ATG, 2010,  
 ARG, 2010, 48300.0 
 ARM, 2010,  
 AUS, 2010, 11993.0 
 AUT, 2010,  
 AZE, 2010, 587.0 
 BHS, 2010, 1362.0 
 BHR, 2010, 59.0 
 BGD, 2010, 454.0 
 BRB, 2010, 873.0 
 BLR, 2010, 2615.0 
 BEL, 2010,  
 BLZ, 2010, 779.0 
 BEN, 2010, 20108.0 
 BTN, 2010, 64.0 
 BOL, 2010, 1261.0 
 BIH, 2010,  
 BWA, 2010, 159350.0 
 BRA, 2010, 351176.0 
 BRN, 2010,  
 BGR, 2010, 386.0 
 BFA, 2010, 31543.0 
 BDI, 2010, 22735.0 
 CPV, 2010, 591.0 
 KHM, 2010, 40515.0 
 CMR, 2010, 89455.0 
 CAN, 2010,  
 CAF, 2010, 15287.0 
 TCD, 2010, 31919.0 
 CHL, 2010, 14356.0 
 CHN, 2010, 87950.0 
 COL, 2010, 15509.0 
 COM, 2010, 17.0 
 COG, 2010, 14870.0 
 COK, 2010,  
 CRI, 2010, 3345.0 
 CIV, 2010, 81458.0 
 HRV, 2010, 512.0 
 CUB, 2010, 6001.0 
 CYP, 2010, 186.0 
 CZE, 2010,  
 PRK, 2010,  
 COD, 2010, 43790.0 
 DNK, 2010, 3576.0 
 DJI, 2010, 967.0 
 DMA, 2010,  
 DOM, 2010, 14823.0 
 ECU, 2010, 7168.0 
 EGY, 2010, 579.0 
 SLV, 2010, 8482.0 
 GNQ, 2010, 2292.0 
 ERI, 2010, 4699.0 
 EST, 2010,  
 SWZ, 2010, 60757.0 
 ETH, 2010, 222333.0 
 FJI, 2010, 79.0 
 FIN, 2010,  
 FRA, 2010, 104773.0 
 GAB, 2010, 11013.0 
 GMB, 2010, 2030.0 
 GEO, 2010, 830.0 
 DEU, 2010,  
 GHA, 2010, 40575.0 
 GRC, 2010, 4486.0 
 GRD, 2010,  
 GTM, 2010, 12053.0 
 GIN, 2010, 19883.0 
 GNB, 2010, 3813.0 
 GUY, 2010, 3059.0 
 HTI, 2010, 29171.0 
 HND, 2010, 7718.0 
 HUN, 2010,  
 ISL, 2010, 137.0 
 IND, 2010, 409026.0 
 IDN, 2010, 20090.0 
 IRN, 2010, 1684.0 
 IRQ, 2010,  
 IRL, 2010, 2861.0 
 ISR, 2010,  
 ITA, 2010, 72123.0 
 JAM, 2010, 5826.0 
 JPN, 2010, 12790.0 
 JOR, 2010,  
 KAZ, 2010, 1239.0 
 KEN, 2010, 432622.0 
 KIR, 2010,  
 KWT, 2010,  
 KGZ, 2010, 356.0 
 LAO, 2010, 1690.0 
 LVA, 2010, 508.0 
 LBN, 2010, 428.0 
 LSO, 2010, 94287.0 
 LBR, 2010, 4412.0 
 LBY, 2010, 1726.0 
 LTU, 2010, 156.0 
 LUX, 2010, 409.0 
 MDG, 2010, 266.0 
 MWI, 2010, 250953.0 
 MYS, 2010, 11907.0 
 MDV, 2010, 2.0 
 MLI, 2010, 24778.0 
 MLT, 2010,  
 MHL, 2010,  
 MRT, 2010, 1619.0 
 MUS, 2010, 654.0 
 MEX, 2010, 64987.0 
 FSM, 2010,  
 MCO, 2010,  
 MNG, 2010, 25.0 
 MNE, 2010, 44.0 
 MAR, 2010, 3081.0 
 MOZ, 2010, 218991.0 
 MMR, 2010, 29826.0 
 NAM, 2010, 77453.0 
 NRU, 2010,  
 NPL, 2010, 4867.0 
 NLD, 2010, 12737.0 
 NZL, 2010, 1348.0 
 NIC, 2010, 1349.0 
 NER, 2010, 7296.0 
 NGA, 2010, 339343.0 
 NIU, 2010,  
 MKD, 2010,  
 NOR, 2010, 2813.0 
 OMN, 2010, 537.0 
 PAK, 2010, 1906.0 
 PLW, 2010,  
 PAN, 2010,  
 PNG, 2010, 7560.0 
 PRY, 2010, 2955.0 
 PER, 2010, 20064.0 
 PHL, 2010, 1294.0 
 POL, 2010,  
 PRT, 2010, 20151.0 
 QAT, 2010, 21.0 
 KOR, 2010,  
 MDA, 2010, 1237.0 
 ROU, 2010, 7557.0 
 RUS, 2010, 71573.0 
 RWA, 2010, 89283.0 
 KNA, 2010,  
 LCA, 2010,  
 VCT, 2010,  
 WSM, 2010,  
 SMR, 2010,  
 STP, 2010,  
 SAU, 2010,  
 SEN, 2010, 11845.0 
 SRB, 2010, 915.0 
 SYC, 2010,  
 SLE, 2010, 5978.0 
 SGP, 2010, 2039.0 
 SVK, 2010, 134.0 
 SVN, 2010, 256.0 
 SLB, 2010,  
 SOM, 2010, 889.0 
 ZAF, 2010, 1372829.0 
 SSD, 2010, 2256.0 
 ESP, 2010, 88053.0 
 LKA, 2010, 265.0 
 SDN, 2010, 2122.0 
 SUR, 2010, 1121.0 
 SWE, 2010,  
 CHE, 2010, 9545.0 
 SYR, 2010, 48.0 
 TJK, 2010, 437.0 
 THA, 2010, 222165.0 
 GBR, 2010, 58231.0 
 TLS, 2010, 51.0 
 TGO, 2010, 23278.0 
 TON, 2010,  
 TTO, 2010, 4571.0 
 TUN, 2010, 412.0 
 TUR, 2010,  
 TKM, 2010, 0.0 
 TUV, 2010,  
 UGA, 2010, 236956.0 
 UKR, 2010, 22697.0 
 ARE, 2010,  
 TZA, 2010, 244225.0 
 USA, 2010,  
 URY, 2010, 3028.0 
 UZB, 2010, 3101.0 
 VUT, 2010,  
 VEN, 2010, 39255.0 
 VNM, 2010, 49428.0 
 YEM, 2010, 501.0 
 ZMB, 2010, 349076.0 
 ZWE, 2010, 363261.0 
 AFG, 2009, 21.0 
 ALB, 2009, 111.0 
 DZA, 2009, 1526.0 
 AND, 2009,  
 AGO, 2009, 16611.0 
 ATG, 2009,  
 ARG, 2009, 43699.0 
 ARM, 2009,  
 AUS, 2009, 10542.0 
 AUT, 2009,  
 AZE, 2009, 330.0 
 BHS, 2009, 1836.0 
 BHR, 2009, 51.0 
 BGD, 2009, 354.0 
 BRB, 2009, 782.0 
 BLR, 2009, 1745.0 
 BEL, 2009,  
 BLZ, 2009, 672.0 
 BEN, 2009, 16171.0 
 BTN, 2009, 44.0 
 BOL, 2009, 1103.0 
 BIH, 2009,  
 BWA, 2009, 139247.0 
 BRA, 2009, 323417.0 
 BRN, 2009,  
 BGR, 2009, 330.0 
 BFA, 2009, 26448.0 
 BDI, 2009, 17661.0 
 CPV, 2009, 474.0 
 KHM, 2009, 35479.0 
 CMR, 2009, 76228.0 
 CAN, 2009,  
 CAF, 2009, 13234.0 
 TCD, 2009, 24990.0 
 CHL, 2009, 12762.0 
 CHN, 2009, 67075.0 
 COL, 2009, 13466.0 
 COM, 2009, 0.0 
 COG, 2009, 12169.0 
 COK, 2009,  
 CRI, 2009, 2115.0 
 CIV, 2009, 76331.0 
 HRV, 2009, 445.0 
 CUB, 2009, 4909.0 
 CYP, 2009, 138.0 
 CZE, 2009,  
 PRK, 2009,  
 COD, 2009, 34742.0 
 DNK, 2009, 3290.0 
 DJI, 2009, 913.0 
 DMA, 2009,  
 DOM, 2009, 11978.0 
 ECU, 2009, 5447.0 
 EGY, 2009, 359.0 
 SLV, 2009, 7106.0 
 GNQ, 2009, 3502.0 
 ERI, 2009, 3774.0 
 EST, 2009,  
 SWZ, 2009, 42137.0 
 ETH, 2009, 178141.0 
 FJI, 2009, 63.0 
 FIN, 2009,  
 FRA, 2009, 100030.0 
 GAB, 2009, 9976.0 
 GMB, 2009, 1097.0 
 GEO, 2009, 655.0 
 DEU, 2009,  
 GHA, 2009, 30265.0 
 GRC, 2009, 4113.0 
 GRD, 2009,  
 GTM, 2009, 10839.0 
 GIN, 2009, 14999.0 
 GNB, 2009, 2884.0 
 GUY, 2009, 2832.0 
 HTI, 2009, 25821.0 
 HND, 2009, 7075.0 
 HUN, 2009,  
 ISL, 2009, 127.0 
 IND, 2009, 310695.0 
 IDN, 2009, 16085.0 
 IRN, 2009, 1209.0 
 IRQ, 2009,  
 IRL, 2009, 2656.0 
 ISR, 2009,  
 ITA, 2009, 66968.0 
 JAM, 2009, 5184.0 
 JPN, 2009, 10833.0 
 JOR, 2009,  
 KAZ, 2009, 898.0 
 KEN, 2009, 343929.0 
 KIR, 2009,  
 KWT, 2009,  
 KGZ, 2009, 252.0 
 LAO, 2009, 1440.0 
 LVA, 2009, 439.0 
 LBN, 2009, 355.0 
 LSO, 2009, 76062.0 
 LBR, 2009, 2970.0 
 LBY, 2009, 1429.0 
 LTU, 2009, 146.0 
 LUX, 2009, 366.0 
 MDG, 2009, 214.0 
 MWI, 2009, 198844.0 
 MYS, 2009, 10707.0 
 MDV, 2009, 2.0 
 MLI, 2009, 21100.0 
 MLT, 2009,  
 MHL, 2009,  
 MRT, 2009, 1417.0 
 MUS, 2009, 532.0 
 MEX, 2009, 59054.0 
 FSM, 2009,  
 MCO, 2009,  
 MNG, 2009, 10.0 
 MNE, 2009, 34.0 
 MAR, 2009, 2557.0 
 MOZ, 2009, 170198.0 
 MMR, 2009, 21137.0 
 NAM, 2009, 64637.0 
 NRU, 2009,  
 NPL, 2009, 3557.0 
 NLD, 2009, 11588.0 
 NZL, 2009, 1204.0 
 NIC, 2009, 1105.0 
 NER, 2009, 6445.0 
 NGA, 2009, 302973.0 
 NIU, 2009,  
 MKD, 2009,  
 NOR, 2009, 2667.0 
 OMN, 2009, 441.0 
 PAK, 2009, 1320.0 
 PLW, 2009,  
 PAN, 2009,  
 PNG, 2009, 6202.0 
 PRY, 2009, 2190.0 
 PER, 2009, 14998.0 
 PHL, 2009, 849.0 
 POL, 2009,  
 PRT, 2009, 18129.0 
 QAT, 2009, 11.0 
 KOR, 2009,  
 MDA, 2009, 984.0 
 ROU, 2009, 7257.0 
 RUS, 2009, 59751.0 
 RWA, 2009, 76891.0 
 KNA, 2009,  
 LCA, 2009,  
 VCT, 2009,  
 WSM, 2009,  
 SMR, 2009,  
 STP, 2009,  
 SAU, 2009,  
 SEN, 2009, 10379.0 
 SRB, 2009, 816.0 
 SYC, 2009,  
 SLE, 2009, 3916.0 
 SGP, 2009, 1663.0 
 SVK, 2009, 116.0 
 SVN, 2009, 177.0 
 SLB, 2009,  
 SOM, 2009, 578.0 
 ZAF, 2009, 975937.0 
 SSD, 2009, 1845.0 
 ESP, 2009, 81401.0 
 LKA, 2009, 204.0 
 SDN, 2009, 1996.0 
 SUR, 2009, 974.0 
 SWE, 2009,  
 CHE, 2009, 8910.0 
 SYR, 2009, 38.0 
 TJK, 2009, 248.0 
 THA, 2009, 196696.0 
 GBR, 2009, 52970.0 
 TLS, 2009, 31.0 
 TGO, 2009, 15197.0 
 TON, 2009,  
 TTO, 2009, 3592.0 
 TUN, 2009, 344.0 
 TUR, 2009,  
 TKM, 2009, 0.0 
 TUV, 2009,  
 UGA, 2009, 185973.0 
 UKR, 2009, 16218.0 
 ARE, 2009,  
 TZA, 2009, 200188.0 
 USA, 2009,  
 URY, 2009, 2197.0 
 UZB, 2009, 2240.0 
 VUT, 2009,  
 VEN, 2009, 33223.0 
 VNM, 2009, 38080.0 
 YEM, 2009, 274.0 
 ZMB, 2009, 285767.0 
 ZWE, 2009, 221268.0 
 AFG, 2008, 0.0 
 ALB, 2008, 84.0 
 DZA, 2008, 1111.0 
 AND, 2008,  
 AGO, 2008, 11839.0 
 ATG, 2008,  
 ARG, 2008, 39649.0 
 ARM, 2008,  
 AUS, 2008, 9866.0 
 AUT, 2008,  
 AZE, 2008, 197.0 
 BHS, 2008, 1630.0 
 BHR, 2008, 44.0 
 BGD, 2008, 227.0 
 BRB, 2008, 708.0 
 BLR, 2008, 1249.0 
 BEL, 2008,  
 BLZ, 2008, 490.0 
 BEN, 2008, 12079.0 
 BTN, 2008, 34.0 
 BOL, 2008, 643.0 
 BIH, 2008,  
 BWA, 2008, 114360.0 
 BRA, 2008, 300459.0 
 BRN, 2008,  
 BGR, 2008, 250.0 
 BFA, 2008, 21103.0 
 BDI, 2008, 14343.0 
 CPV, 2008, 436.0 
 KHM, 2008, 29759.0 
 CMR, 2008, 59960.0 
 CAN, 2008,  
 CAF, 2008, 11864.0 
 TCD, 2008, 18080.0 
 CHL, 2008, 10904.0 
 CHN, 2008, 49374.0 
 COL, 2008, 12562.0 
 COM, 2008, 0.0 
 COG, 2008, 9404.0 
 COK, 2008,  
 CRI, 2008, 1865.0 
 CIV, 2008, 54063.0 
 HRV, 2008, 400.0 
 CUB, 2008, 3979.0 
 CYP, 2008, 123.0 
 CZE, 2008,  
 PRK, 2008,  
 COD, 2008, 24150.0 
 DNK, 2008, 3003.0 
 DJI, 2008, 816.0 
 DMA, 2008,  
 DOM, 2008, 9632.0 
 ECU, 2008, 4102.0 
 EGY, 2008, 291.0 
 SLV, 2008, 5794.0 
 GNQ, 2008, 2108.0 
 ERI, 2008, 2965.0 
 EST, 2008,  
 SWZ, 2008, 32701.0 
 ETH, 2008, 132850.0 
 FJI, 2008, 50.0 
 FIN, 2008,  
 FRA, 2008, 95286.0 
 GAB, 2008, 7773.0 
 GMB, 2008, 893.0 
 GEO, 2008, 498.0 
 DEU, 2008,  
 GHA, 2008, 21548.0 
 GRC, 2008, 3769.0 
 GRD, 2008,  
 GTM, 2008, 9876.0 
 GIN, 2008, 9212.0 
 GNB, 2008, 2048.0 
 GUY, 2008, 2477.0 
 HTI, 2008, 19844.0 
 HND, 2008, 6253.0 
 HUN, 2008,  
 ISL, 2008, 116.0 
 IND, 2008, 217789.0 
 IDN, 2008, 10733.0 
 IRN, 2008, 819.0 
 IRQ, 2008,  
 IRL, 2008, 2452.0 
 ISR, 2008,  
 ITA, 2008, 61814.0 
 JAM, 2008, 3738.0 
 JPN, 2008, 9000.0 
 JOR, 2008,  
 KAZ, 2008, 565.0 
 KEN, 2008, 250636.0 
 KIR, 2008,  
 KWT, 2008,  
 KGZ, 2008, 137.0 
 LAO, 2008, 1081.0 
 LVA, 2008, 334.0 
 LBN, 2008, 288.0 
 LSO, 2008, 54979.0 
 LBR, 2008, 2017.0 
 LBY, 2008, 1091.0 
 LTU, 2008, 127.0 
 LUX, 2008, 337.0 
 MDG, 2008, 162.0 
 MWI, 2008, 152298.0 
 MYS, 2008, 9501.0 
 MDV, 2008, 3.0 
 MLI, 2008, 17098.0 
 MLT, 2008,  
 MHL, 2008,  
 MRT, 2008, 1107.0 
 MUS, 2008, 444.0 
 MEX, 2008, 52880.0 
 FSM, 2008,  
 MCO, 2008,  
 MNG, 2008, 5.0 
 MNE, 2008, 29.0 
 MAR, 2008, 2147.0 
 MOZ, 2008, 137723.0 
 MMR, 2008, 15192.0 
 NAM, 2008, 57289.0 
 NRU, 2008,  
 NPL, 2008, 2536.0 
 NLD, 2008, 10524.0 
 NZL, 2008, 1090.0 
 NIC, 2008, 760.0 
 NER, 2008, 2747.0 
 NGA, 2008, 229779.0 
 NIU, 2008,  
 MKD, 2008,  
 NOR, 2008, 2519.0 
 OMN, 2008, 354.0 
 PAK, 2008, 907.0 
 PLW, 2008,  
 PAN, 2008,  
 PNG, 2008, 4847.0 
 PRY, 2008, 1595.0 
 PER, 2008, 10236.0 
 PHL, 2008, 583.0 
 POL, 2008,  
 PRT, 2008, 16734.0 
 QAT, 2008,  
 KOR, 2008,  
 MDA, 2008, 682.0 
 ROU, 2008, 7002.0 
 RUS, 2008, 46882.0 
 RWA, 2008, 62921.0 
 KNA, 2008,  
 LCA, 2008,  
 VCT, 2008,  
 WSM, 2008,  
 SMR, 2008,  
 STP, 2008,  
 SAU, 2008,  
 SEN, 2008, 8912.0 
 SRB, 2008, 750.0 
 SYC, 2008,  
 SLE, 2008, 2087.0 
 SGP, 2008, 1174.0 
 SVK, 2008, 97.0 
 SVN, 2008, 160.0 
 SLB, 2008,  
 SOM, 2008, 413.0 
 ZAF, 2008, 676811.0 
 SSD, 2008, 394.0 
 ESP, 2008, 75554.0 
 LKA, 2008, 139.0 
 SDN, 2008, 1160.0 
 SUR, 2008, 842.0 
 SWE, 2008,  
 CHE, 2008, 8275.0 
 SYR, 2008, 26.0 
 TJK, 2008, 118.0 
 THA, 2008, 175004.0 
 GBR, 2008, 48162.0 
 TLS, 2008, 28.0 
 TGO, 2008, 9906.0 
 TON, 2008,  
 TTO, 2008, 2810.0 
 TUN, 2008, 254.0 
 TUR, 2008,  
 TKM, 2008, 0.0 
 TUV, 2008,  
 UGA, 2008, 156794.0 
 UKR, 2008, 10629.0 
 ARE, 2008,  
 TZA, 2008, 154960.0 
 USA, 2008,  
 URY, 2008, 2083.0 
 UZB, 2008, 1497.0 
 VUT, 2008,  
 VEN, 2008, 27866.0 
 VNM, 2008, 27059.0 
 YEM, 2008, 189.0 
 ZMB, 2008, 227976.0 
 ZWE, 2008, 149213.0 
 AFG, 2007, 0.0 
 ALB, 2007, 54.0 
 DZA, 2007, 993.0 
 AND, 2007,  
 AGO, 2007, 7034.0 
 ATG, 2007,  
 ARG, 2007, 36183.0 
 ARM, 2007,  
 AUS, 2007, 9606.0 
 AUT, 2007,  
 AZE, 2007, 94.0 
 BHS, 2007, 1395.0 
 BHR, 2007, 40.0 
 BGD, 2007, 74.0 
 BRB, 2007, 615.0 
 BLR, 2007, 884.0 
 BEL, 2007,  
 BLZ, 2007, 379.0 
 BEN, 2007, 0.0 
 BTN, 2007, 21.0 
 BOL, 2007, 488.0 
 BIH, 2007,  
 BWA, 2007, 90220.0 
 BRA, 2007, 276297.0 
 BRN, 2007,  
 BGR, 2007, 224.0 
 BFA, 2007, 15494.0 
 BDI, 2007, 10928.0 
 CPV, 2007, 335.0 
 KHM, 2007, 23782.0 
 CMR, 2007, 45817.0 
 CAN, 2007,  
 CAF, 2007, 6054.0 
 TCD, 2007, 7567.0 
 CHL, 2007, 10034.0 
 CHN, 2007, 35546.0 
 COL, 2007, 14452.0 
 COM, 2007, 0.0 
 COG, 2007, 4716.0 
 COK, 2007,  
 CRI, 2007, 1637.0 
 CIV, 2007, 36521.0 
 HRV, 2007, 349.0 
 CUB, 2007, 3096.0 
 CYP, 2007, 107.0 
 CZE, 2007,  
 PRK, 2007,  
 COD, 2007, 21873.0 
 DNK, 2007, 2703.0 
 DJI, 2007, 680.0 
 DMA, 2007,  
 DOM, 2007, 7133.0 
 ECU, 2007, 2763.0 
 EGY, 2007, 200.0 
 SLV, 2007, 4676.0 
 GNQ, 2007, 1545.0 
 ERI, 2007, 2120.0 
 EST, 2007,  
 SWZ, 2007, 24535.0 
 ETH, 2007, 92199.0 
 FJI, 2007, 36.0 
 FIN, 2007,  
 FRA, 2007, 90545.0 
 GAB, 2007, 6373.0 
 GMB, 2007, 473.0 
 GEO, 2007, 346.0 
 DEU, 2007,  
 GHA, 2007, 12315.0 
 GRC, 2007, 3423.0 
 GRD, 2007,  
 GTM, 2007, 7586.0 
 GIN, 2007, 5228.0 
 GNB, 2007, 890.0 
 GUY, 2007, 1952.0 
 HTI, 2007, 13939.0 
 HND, 2007, 5603.0 
 HUN, 2007,  
 ISL, 2007, 106.0 
 IND, 2007, 133409.0 
 IDN, 2007, 7471.0 
 IRN, 2007, 569.0 
 IRQ, 2007,  
 IRL, 2007, 2247.0 
 ISR, 2007,  
 ITA, 2007, 56663.0 
 JAM, 2007, 2977.0 
 JPN, 2007, 7346.0 
 JOR, 2007,  
 KAZ, 2007, 401.0 
 KEN, 2007, 184902.0 
 KIR, 2007,  
 KWT, 2007,  
 KGZ, 2007, 74.0 
 LAO, 2007, 736.0 
 LVA, 2007, 301.0 
 LBN, 2007, 243.0 
 LSO, 2007, 39860.0 
 LBR, 2007, 1414.0 
 LBY, 2007, 830.0 
 LTU, 2007, 93.0 
 LUX, 2007, 295.0 
 MDG, 2007, 139.0 
 MWI, 2007, 96710.0 
 MYS, 2007, 8291.0 
 MDV, 2007, 2.0 
 MLI, 2007, 12227.0 
 MLT, 2007,  
 MHL, 2007,  
 MRT, 2007, 845.0 
 MUS, 2007, 341.0 
 MEX, 2007, 46385.0 
 FSM, 2007,  
 MCO, 2007,  
 MNG, 2007, 3.0 
 MNE, 2007, 25.0 
 MAR, 2007, 1606.0 
 MOZ, 2007, 94410.0 
 MMR, 2007, 11193.0 
 NAM, 2007, 44802.0 
 NRU, 2007,  
 NPL, 2007, 1333.0 
 NLD, 2007, 9473.0 
 NZL, 2007, 1010.0 
 NIC, 2007, 527.0 
 NER, 2007, 2371.0 
 NGA, 2007, 132438.0 
 NIU, 2007,  
 MKD, 2007,  
 NOR, 2007, 2372.0 
 OMN, 2007, 270.0 
 PAK, 2007, 550.0 
 PLW, 2007,  
 PAN, 2007,  
 PNG, 2007, 3514.0 
 PRY, 2007, 1078.0 
 PER, 2007, 8512.0 
 PHL, 2007, 367.0 
 POL, 2007,  
 PRT, 2007, 15338.0 
 QAT, 2007,  
 KOR, 2007,  
 MDA, 2007, 464.0 
 ROU, 2007, 6857.0 
 RUS, 2007, 31424.0 
 RWA, 2007, 45530.0 
 KNA, 2007,  
 LCA, 2007,  
 VCT, 2007,  
 WSM, 2007,  
 SMR, 2007,  
 STP, 2007,  
 SAU, 2007,  
 SEN, 2007, 7447.0 
 SRB, 2007, 684.0 
 SYC, 2007,  
 SLE, 2007, 1062.0 
 SGP, 2007, 801.0 
 SVK, 2007, 98.0 
 SVN, 2007, 157.0 
 SLB, 2007,  
 SOM, 2007, 211.0 
 ZAF, 2007, 449676.0 
 SSD, 2007, 131.0 
 ESP, 2007, 69708.0 
 LKA, 2007, 109.0 
 SDN, 2007, 0.0 
 SUR, 2007, 669.0 
 SWE, 2007,  
 CHE, 2007, 7639.0 
 SYR, 2007, 21.0 
 TJK, 2007, 67.0 
 THA, 2007, 151315.0 
